id,review,rating,label,segmented_review
82038591266,mô tả chất sản phẩm kém hàng giả kinkong hãng kingkong,1,negative,mô_tả chất sản_phẩm kém hàng giả kinkong hãng kingkong
77163534684,đóng gói sơ sài cẩu thả hàng đổ vỡ phiền phức,2,negative,đóng_gói sơ_sài cẩu_thả hàng đổ_vỡ phiền_phức
79210674584,shop đóng hàng hạch bao 1 đơn shopee hàng rách tệ tua mấy vỏ chai dày chai tặng rơi 1 nửa ảnh shipper nhét hộ tâm tí shopee tâm tí đổi đơn vị ffm coi,1,negative,shop đóng hàng hạch bao 1 đơn shopee hàng rách tệ tua mấy vỏ_chai dày chai tặng rơi 1 nửa ảnh shipper nhét hộ tâm tí shopee tâm tí đổi đơn_vị ffm coi
65012854554,mua shopmall yên tâm thời gian giao hàng mua,5,positive,mua shopmall yên_tâm thời_gian giao hàng mua
89750883209,dưỡng ẩm mềm mịn thơmm nhẹ da hm th gian trải nghiệm s phẩm chất kem tán thấm ẩm lm mịn da hương giá hợp lý mua,5,positive,dưỡng ẩm mềm mịn thơmm nhẹ da hm th gian trải nghiệm s phẩm_chất kem tán thấm ẩm lm mịn da hương giá hợp_lý mua
87995733822,hàng nguyên dám bảo bóc bảo chứng vận,1,negative,hàng nguyên dám bảo bóc bảo_chứng vận
32783403954,hộp móp rách nát giao hàng hộp giao chán shop thiệt máy cắm điện bền,3,negative,hộp móp rách_nát giao hàng hộp giao chán shop thiệt máy cắm điện bền
90477044389,shipper quen toàn vất hàng cổng sợ hàng giá trị note chê sản phẩm nhắn shop 2 mua shop nt kêu sửa đánh giá,1,negative,shipper quen toàn vất hàng cổng sợ hàng giá_trị note chê sản_phẩm nhắn shop 2 mua shop nt kêu sửa đánh_giá
66045603248,giá rẻ chất phù hợp túi tiền học sinh sinh viên,3,positive,giá rẻ chất phù_hợp túi_tiền học_sinh sinh_viên
11988966740,sản phẩm xài ok nha shop đóng gói ok giao hàng cảm ơn shop,5,positive,sản_phẩm xài ok nha shop đóng_gói ok giao hàng cảm_ơn shop
13207297823,chất sản phẩm positive_emoji positive_emoji độ sử dụng trẻ mùi thơm nhẹ giao hàng positive_emoji positive_emoji,3,positive,chất sản_phẩm positive_emoji positive_emoji độ sử_dụng trẻ mùi thơm nhẹ giao hàng positive_emoji positive_emoji
40706956932,đơn hàng giao sản phẩm positive_emoji giá mua combo giao hàng gói hàng cẩn thận,5,positive,đơn hàng giao sản_phẩm positive_emoji giá mua combo giao hàng gói hàng cẩn_thận
62378915281,sử dụng quyền lợi hàng gq,1,negative,sử_dụng quyền_lợi hàng gq
15124305261,hoả tốc hôm chiều tối mãi nhắn shop hỗ trợ bảo giao 26 tiếng phí hoả tốc mắc gấp đôi ship bình khui hộp sữa móp méo seal nhăn nheo âm 5 đầu tệ nát,1,negative,hoả_tốc hôm chiều_tối mãi nhắn shop hỗ_trợ bảo giao 26 tiếng phí hoả_tốc mắc gấp đôi ship bình khui hộp sữa móp méo seal nhăn_nheo âm 5 đầu tệ nát
15014955346,giao hàng chóng mua sử dụng thơm tặng kèm chai 200ml,4,positive,giao hàng chóng mua sử_dụng thơm tặng kèm chai 200ml
13775119717,đợt sale mã mua r,5,positive,đợt sale mã mua r
18395975864,tệ hàng sài,1,negative,tệ hàng sài
11963120823,đóng hàng sơ xài thùng sữa méo mó rách tùm lum hàng,3,negative,đóng hàng sơ xài thùng sữa méo_mó rách tùm_lum hàng
17262557415,chất sơ giá tiền ủng hộ positive_emoji positive_emoji positive_emoji positive_emoji,5,positive,chất sơ giá tiền ủng_hộ positive_emoji positive_emoji positive_emoji positive_emoji
27550866665,ng mua hàng khâu đóng gói chán vỏ hộp sản phẩm tem chồn hàng giả giao lọ kem bóc đọc mua mall tưởng mua hàng giả shop khâu chỉnh bảo quà chả j,3,negative,ng mua hàng khâu đóng_gói chán vỏ hộp sản_phẩm tem chồn hàng giả giao lọ kem bóc đọc mua mall tưởng mua hàng giả shop khâu chỉnh bảo quà chả j
39565695656,bao shopmall dở tệ gói hàng xơ xài nỗi tuýt kem 227g mua hộp bịch ni lông vận nổi hộp giấy toàn bao h mua hàng mall đểu tệ shop yêu càu shoppee xét thắc mắc liệu hàng hãng định hoàn hàng công đánh giá cực kì bực liên hệ shop toàn chatbot tệ âm sẵn đánh giá shop đừng mua hàng shop,1,negative,bao shopmall dở_tệ gói hàng xơ xài nỗi tuýt kem 227g mua hộp bịch ni lông vận nổi hộp giấy toàn bao h mua hàng mall đểu tệ shop yêu càu shoppee xét thắc_mắc liệu hàng hãng định hoàn hàng công đánh_giá cực_kì bực liên_hệ shop toàn chatbot_tệ âm sẵn đánh_giá shop đừng mua hàng shop
13293883701,shop đóng gói cẩn thận giao hàng ủng hộ shop tiếp,5,positive,shop đóng_gói cẩn_thận giao hàng ủng_hộ shop tiếp
74658624442,bao bì 6 đẹp 6 mẹo 6 đi giá rẻ 1 xíu yêu xấu giới chất dở hơi sợ đi bận móc méo hỏng tụt tụt mong shop,2,negative,bao_bì 6 đẹp 6 mẹo 6 đi giá rẻ 1 xíu yêu xấu giới chất dở_hơi sợ đi bận móc méo hỏng tụt tụt mong shop
69545100049,shop giao chai kem kg bao hộp chai phấn chai thương hiêu hài trăm mấy ngàn kg hộp kỳ,1,negative,shop giao chai kem kg bao hộp chai phấn chai thương hiêu hài trăm mấy ngàn kg hộp kỳ
81405085927,shop gói hàng cẩn thận tư vấn nhiệt tình hàng chuẩn chất ổn áp,5,positive,shop gói hàng cẩn_thận tư_vấn nhiệt_tình hàng chuẩn_chất ổn_áp
82332090273,mùi hương thơm nhẹ tóc xịt tóc bết công dụng khô tóc bết đọc review khen hiệu mua thử hơi thất vọng xịt tóc bết hề khô quảng cáo tóc bóng bết xịt tác dụng đối tóc,2,negative,mùi hương thơm nhẹ tóc xịt tóc bết công_dụng khô tóc bết đọc review khen hiệu mua thử hơi thất_vọng xịt tóc bết hề khô quảng_cáo tóc bóng bết xịt tác_dụng đối_tóc
78237673230,chất liệu thể vải màu sắc kem mô tả 90 hơi trầy xước rách nhẹ,5,negative,chất_liệu thể vải màu_sắc kem mô_tả 90 hơi trầy_xước rách nhẹ
55480163228,mua 33 gói màu tím toàn gửi mấy gói vớ vẩn treo đầu dê thịt chó shop lừa đảo,1,negative,mua 33 gói màu tím toàn gửi mấy gói vớ_vẩn treo đầu dê thịt chó shop lừa_đảo
86106368413,thời gian giao hàng đóng gói sản phẩm chắn giá hợp lý,5,positive,thời_gian giao hàng đóng_gói sản_phẩm chắn giá hợp_lý
77311663277,tai âm,2,negative,tai_âm
85981371285,xuất sứ trung quốc chất son lỏng nhạt mịn môi trôi son,1,negative,xuất sứ trung quốc chất son lỏng nhạt mịn môi trôi_son
15666043512,công dụng chống nắng mùi hương sử dụng mua live tặng túi túi nhầm lẫn,3,negative,công_dụng chống nắng mùi hương sử_dụng mua live tặng túi túi nhầm_lẫn
38654190041,hqa hnay hàng thắc mắc xài mp chút mùi cồn tả,4,positive,hqa hnay hàng thắc_mắc xài mp chút mùi cồn tả
22840531841,sữa giao date chả ship kiểu j bục 1 túi thối hoắc bục 2 3 hôm rỉ sữa hoắc rửa mấy túi kia đi uống túi bục song đau bụng mua mấy kia ok yêu cầu hàng sức,1,negative,sữa giao date chả ship kiểu j bục 1 túi thối_hoắc bục 2 3 hôm rỉ sữa hoắc rửa mấy túi kia đi uống túi bục song đau bụng mua mấy kia ok yêu_cầu hàng sức
38371365110,mua sữa đọc đánh giá bảo hộp rỉ sét móp giao hàng móp rỉ sét mừng dè khui kiểu lợi đường bọt hình nản nhắn shop bảo đổi màu mùi thất vọng mua sữa tươi túi kem đặc ok mua tiếp mua sữa họp,3,negative,mua sữa đọc đánh_giá bảo hộp rỉ sét móp giao hàng móp rỉ sét mừng dè khui kiểu lợi đường bọt hình nản nhắn shop bảo đổi màu mùi thất_vọng mua sữa_tươi túi kem đặc ok mua tiếp mua sữa họp
53731995262,mua ủng lắm đem sọt rác dực mẹ chán đau h đánh gua,5,negative,mua ủng lắm đem sọt rác dực mẹ chán đau h đánh gua
64415281618,hương thơm mùi xà nồng đẹp hỏng da mặt lợi ích fake tết mua vạch đỏ mặt rát hàng kém chất phí tiền,1,negative,hương thơm mùi xà nồng đẹp hỏng da mặt lợi_ích fake tết mua vạch đỏ mặt rát hàng kém chất phí tiền
19843140896,hàng giao sản phẩm hạn sử dụng hàng kĩ hàng,1,negative,hàng giao sản_phẩm hạn sử_dụng hàng kĩ hàng
14748144608,đóng hộp móp,2,negative,đóng_hộp móp
14692724736,giao mua 2 tặng 1 giá cảm giác hời mua mấy,5,positive,giao mua 2 tặng 1 giá cảm_giác hời mua mấy
13305015292,chất sản phẩm tệ sản phẩm ok lắm tệ hộp rách dán băng keo tùm lum thùng xơ xài kiểu đánh đố hàng đk quà mua chất tư vấn loa cẩn thận,1,negative,chất sản_phẩm tệ sản_phẩm ok lắm tệ hộp rách dán băng_keo tùm_lum thùng xơ xài kiểu đánh_đố hàng đk quà mua chất tư_vấn loa cẩn_thận
13395426987,quên sản phẩm khuyến mãi,1,negative,quên sản_phẩm khuyến_mãi
16379968406,bao bì mẫu mã ok độ sử dụng 1y chất sản phẩm ok hình ảnh chất hoạ sản phẩm giao hàng,5,positive,bao_bì mẫu_mã ok độ sử_dụng 1y chất sản_phẩm ok hình_ảnh chất hoạ sản_phẩm giao hàng
30850478029,giao 2 hộp móp shop giao hàng 1 2 hàng,5,positive,giao 2 hộp móp shop giao hàng 1 2 hàng
88358830519,giao hàng móp méo mặt nạ ổn bớt vết đỏ mặt 12345678910,5,positive,giao hàng móp méo_mặt_nạ ổn bớt vết đỏ mặt 12345678910
76440176274,hình ảnh chất xu shop giao hàng chóng đóng gói hàng kỹ lưỡng giá chất sản phẩm xịn mịn mua hàng shop nhìu shop hàng thất vọng ok nha shop chấm 5 shop nha,5,positive,hình_ảnh chất xu shop giao hàng chóng đóng_gói hàng kỹ_lưỡng giá chất sản_phẩm xịn mịn mua hàng shop nhìu shop hàng thất_vọng ok nha shop chấm 5 shop nha
17196754542,hàng giao hàng đóng gói cẩn thận đơn vị vẩn ninja vận ẩu vỡ hàng đề nghị đơn vị vc,3,negative,hàng giao hàng đóng_gói cẩn_thận đơn_vị vẩn ninja vận ẩu vỡ hàng đề_nghị đơn_vị vc
70229447055,hàng 2 hộp 1 hộp quần hộp hộp hàng nằm hộp khui hộp kéo cắt trúng quần,1,negative,hàng 2 hộp 1 hộp quần hộp hộp hàng nằm hộp khui hộp kéo cắt trúng quần
85980768782,hiệu ứng đẹp chê phủ tầm trung lợi ích trôi shop giao hàng màu 100 tệp da tone nuetral ấm chất kem lỏng tán khô tán mỏng dày mặt trôi tone nhẹ đánh 6h30 văn phòng 11h30 tone lớp chê phủ trung bình vết tàn nhàng gò má chê ckđ,3,negative,hiệu_ứng đẹp chê phủ tầm trung lợi_ích trôi shop giao hàng màu 100 tệp da tone nuetral ấm chất kem lỏng tán khô tán mỏng dày mặt trôi tone nhẹ đánh 6h30 văn_phòng 11h30 tone lớp chê phủ trung_bình vết tàn nhàng gò_má chê ckđ
81245628967,màu tím giao màu trắng nhắn shop nhắn shopee mãi trl onl điện thoại chăm sóc hàng mua shop chăm sóc hàng tệ shop positive_emoji,1,negative,màu tím giao màu trắng nhắn shop nhắn shopee mãi trl onl điện_thoại chăm_sóc hàng mua shop chăm_sóc hàng tệ shop positive_emoji
77617287390,tóc mượt ống ánh hàng chất hiệu,3,positive,tóc mượt ống ánh hàng chất hiệu
15449395487,thùng 24 gói đóng 22 gói dính ước tùm lum tà thùng dán keo rách đóng gói uống đem chôn đừng sữa hại cân nhắc mua,1,negative,thùng 24 gói đóng 22 gói dính ước tùm_lum tà thùng dán keo rách đóng_gói uống đem chôn đừng sữa hại cân_nhắc mua
33562799599,vận 24 hộp vỡ 5 hộp,1,negative,vận 24 hộp vỡ 5 hộp
89989162497,mua trikenol plus quét mã muối tắm,2,negative,mua trikenol plus quét mã muối tắm
79266919340,sản phẩm ok link mua 1 tặng 1 hàng quà tặng,1,negative,sản_phẩm ok link mua 1 tặng 1 hàng quà tặng
34382488785,da dầu bôi kem chống nắng lớp da công ty phòng máy lạnh 1g trưa toilet soi gương da tối thui kem chống nắng vật lý tối da bôi 1 lớp kem chống nắng nâng tone,3,negative,da_dầu bôi kem chống nắng lớp da công_ty phòng máy_lạnh 1g trưa toilet soi gương da tối thui kem chống nắng vật_lý tối da bôi 1 lớp kem chống nắng nâng tone
83410682247,lợi ích bôi phát trôi cmnr cc lì éo lì fake 100 lun đừng mua túi bôi xong 30p xong chà thử xong bay cmnr lì 300k,1,negative,lợi_ích bôi phát trôi cmnr cc lì éo lì fake 100 lun đừng mua túi bôi xong 30p xong chà thử xong bay cmnr lì 300k
44904628545,ủ tóc ok giao hàng quà tặng đổ 1 nửa quà tặng lưu ghi,2,negative,ủ tóc ok giao hàng quà tặng đổ 1 nửa quà tặng lưu ghi
16576839857,hương vị thơm ngon bao bì mẫu mã bao bì bảo vệ môi trường săn giá hời app xu mua giá 11k rẻ mua uống mong sẵn nhữam huhịi,4,positive,hương_vị thơm ngon bao_bì mẫu_mã bao_bì bảo_vệ môi_trường săn giá hời app xu mua giá 11k rẻ mua uống mong sẵn nhữam huhịi
34020213635,chữ meinchina mấy bt hàng giả,2,negative,chữ meinchina mấy bt hàng giả
27961301107,giao hàng đóng gói cân thận chắn siph po nhen nhiệt tình đáo đầu mua sản phẩm xài chất thê chờ tg sử dụng hợp ủng hộ tiếp tặng sohp 5,5,positive,giao hàng đóng_gói cân thận chắn siph po nhen nhiệt_tình đáo đầu mua sản_phẩm xài chất thê chờ tg sử_dụng hợp ủng_hộ tiếp tặng sohp 5
89706606468,âm âm ràng thiết kế gọn đeo hơi nhức tai ngon bổ rẻ highly rcm,5,positive,âm_âm ràng thiết_kế gọn đeo hơi nhức tai ngon bổ rẻ highly rcm
15726208951,da mùi hương thơm công dụng kiềm dầu da hình quà tặng giúp mua shop thất vọng ghê,3,negative,da mùi hương thơm công_dụng kiềm dầu da hình quà tặng giúp mua shop thất_vọng ghê
89972418257,chất tệ dưỡng ẩm 1 khô căng đầu trải nghiệm son 3ce thất vọng nhân viên đảm bảo màu đẹp ánh tím tô thâm môi chết son ánh tím điên,1,negative,chất tệ dưỡng ẩm 1 khô căng đầu trải nghiệm son 3ce thất_vọng nhân_viên đảm_bảo màu đẹp ánh tím tô thâm môi chết son ánh tím điên
87500957441,dưỡng ẩm ẩm kết cấu thấm mùi hương dịu nhẹ hình ảnh video chất xu,5,positive,dưỡng ẩm ẩm kết_cấu thấm mùi hương dịu nhẹ hình_ảnh video chất xu
75268724233,gói rụng phát ớn thất vọng quảng cáo láo tiền,3,negative,gói rụng phát ớn thất_vọng quảng_cáo láo tiền
11795010632,giao hàng đóng gói cẩn thận date giá thành sản phẩm ok,5,positive,giao hàng đóng_gói cẩn_thận date giá_thành sản_phẩm ok
16131691045,ghi tặng giấy ướt,1,negative,ghi tặng giấy ướt
37603553090,bảo tặng 1 dưỡng thể vaseline màu xanh,1,negative,bảo tặng 1 dưỡng thể vaseline màu xanh
69933056698,lợi ích mẹo kinh nghiệm sử dụng ok t đọc review mua 120 tả màu tối màu da t đánh vân kem lộ nếp nhăn lộ chê khuyết da màu nám đốm nâu j tạm t lỡ khui đánh thử hàng kem t đánh giá mấy má tiktok tâm,2,negative,lợi_ích mẹo kinh_nghiệm sử_dụng ok t đọc review mua 120 tả màu tối màu_da t đánh vân kem lộ nếp nhăn lộ chê khuyết da_màu nám đốm_nâu j tạm t lỡ khui đánh thử hàng kem t đánh_giá mấy má tiktok tâm
28138438026,bịch sữa chảy ướt thùng sữa,3,negative,bịch sữa chảy ướt thùng sữa
11069779166,mùi hương nốt as advertised did nốt receive what was shown in listing picture missing products,1,negative,mùi hương nốt as advertised did nốt receive what was shown in listing picture missing products
70599417260,độ sử dụng ok chất sản phẩm ok mua đồ bé shop shop ship hơi nhiệt tình giá rẻ ủng hộ cầu sr hình clip liên quan sản phẩm,5,positive,độ sử_dụng ok chất sản_phẩm ok mua đồ bé shop shop ship hơi nhiệt_tình giá rẻ ủng_hộ cầu sr hình clip liên_quan sản_phẩm
47122470072,bao bì ok đẹp ok lợi ích ok hàng hình shop đóng gói cẩn thận giao hàng shipper thân thiện tiếp tục ủng hộ shop cảm ơn hình ảnh chất xu positive_emoji,5,positive,bao_bì ok đẹp ok lợi_ích ok hàng hình shop đóng_gói cẩn_thận giao hàng shipper thân_thiện tiếp_tục ủng_hộ shop cảm_ơn hình_ảnh chất xu positive_emoji
69832973722,bao bì đẹp lợi ích sạch da đầu dầu gội thơm nha lưu hương gội xong cảm giác tóc hơi khô ổn,5,positive,bao_bì đẹp lợi_ích sạch da đầu dầu_gội thơm nha lưu hương gội xong cảm_giác tóc hơi khô ổn
77518119688,dầu gội chẳng quà haiz,2,negative,dầu_gội chẳng quà haiz
75491015345,bao bì bận hàng đóng to sơ chai bẩn hàng cũ,1,negative,bao_bì bận hàng đóng to sơ chai bẩn hàng cũ
76583731391,bao bì vòi thiết kế sử dụng vệ sinh tem nêm phong nắp lẫn vòi chai tiêu thể biệt sản phẩm trình vận chất chảy vòi,2,negative,bao_bì vòi thiết_kế sử_dụng vệ_sinh tem nêm phong nắp lẫn vòi chai tiêu thể biệt sản_phẩm trình vận chất chảy vòi
11103432580,công dụng thái sản phẩm giao shop hỗ trợ nhiệt tình chê sản phẩm ủng hộ tiếp,5,positive,công_dụng thái sản_phẩm giao shop hỗ_trợ nhiệt_tình chê sản_phẩm ủng_hộ tiếp
82771560647,hình ảnh xu sản phẩm giá rẻ shop chất nha,5,positive,hình_ảnh xu sản_phẩm_giá rẻ shop chất nha
90807441448,chất sản phẩm sờ trơn nghịch cũg vui lấp lánh blink blink xinh xỉu lun chúc cũg nghĩa lém positive_emoji,5,positive,chất sản_phẩm sờ trơn nghịch cũg vui lấp_lánh blink blink xinh xỉu lun chúc cũg nghĩa lém positive_emoji
90635389404,hương vị thơm ngon hấp bao bì đẹp mắt giao hàng tận miễn phí bọc màng pe hơi laugh_emoji,5,positive,hương_vị thơm ngon hấp bao_bì đẹp_mắt giao hàng tận miễn_phí bọc màng pe hơi laugh_emoji
82536635348,mô tả giá hài lắm túi nhẹ cầm giá 200 mấy xứng quảng cáo thực quảng cáo vẻ rẻ tiền,2,negative,mô_tả giá hài lắm túi nhẹ cầm giá 200 mấy xứng quảng_cáo thực quảng_cáo_vẻ rẻ_tiền
71516700192,lợi ích công dụng dưỡng ẩm mụn rệt đẹp ẩm làn da dịu da,5,positive,lợi_ích công_dụng dưỡng ẩm mụn rệt đẹp ẩm làn da dịu da
55449828110,chất sản rphaam tiyetj vời giao hàng giá thành rẻ đẹp honhr ảnh video hoạ xu,5,positive,chất sản rphaam tiyetj vời giao hàng giá_thành rẻ đẹp honhr ảnh video hoạ xu
78952005063,mặt nạ đắp siêu dịu da kích ứng ưng nha,5,positive,mặt_nạ đắp siêu dịu da kích_ứng ưng_nha
15535521487,khuyến mãi vali hộp,1,negative,khuyến_mãi vali hộp
85138814058,mùi kiểu da thịt tắm xong lưu hương giá rẻ rẻ xịt nồng mùi cồn lắm,5,negative,mùi kiểu da thịt tắm xong lưu hương giá rẻ rẻ xịt nồng mùi cồn lắm
87587384441,da mềm mịn da mềm mịn mùi hương mùi cà phê giá rẻ tắm sạch thơm cà phê kem thoa oke,5,positive,da mềm mịn da mềm mịn mùi hương mùi cà_phê giá rẻ tắm sạch thơm cà_phê kem thoa oke
89733844451,mùi cf sấy lắm quen nồng xứng quanh mk gửi bth bảo thúi ngửi thoảng sát ms bt mùi thg chê thúi,2,negative,mùi cf sấy lắm quen nồng xứng quanh mk gửi bth bảo thúi ngửi thoảng sát ms bt mùi thg chê thúi
47804833047,ghi sảm phẩm 24 bịch sữa giao sữa hộp lừa đảo tiêu thất vọng mua,2,negative,ghi sảm phẩm 24 bịch sữa giao sữa hộp lừa_đảo tiêu thất_vọng mua
15430800557,gói kĩ ship bể 3 bịch thày lầy,1,negative,gói kĩ ship bể 3 bịch thày lầy
81230356188,mua hg s thất vọng ghi hg tặng xong gưi,1,negative,mua hg s thất_vọng ghi hg tặng xong gưi
66992001360,thơm kem trộn mấy b da khô nha da dầu né nha,5,positive,thơm kem trộn mấy b da khô nha da_dầu né nha
13206731159,chẳng bao hàng khuyến mãi quảng cáo,3,negative,chẳng bao hàng khuyến_mãi quảng_cáo
90674314803,nút bấm phản hồi nhấn,3,negative,nút bấm phản_hồi nhấn
78958290231,giao quà quà shop đừng ảnh quà tặng giùm,1,negative,giao quà quà shop đừng ảnh quà tặng giùm
55481365227,đầu mua shop màu 100 gói hạn sử dụng 8 giao toàn 1 1 shop mail mua mhes gói,1,negative,đầu mua shop màu 100 gói hạn sử_dụng 8 giao toàn 1 1 shop mail mua mhes gói
82224719579,âm thỉnh thoảng lỗi cảm giác ổn diễn tả video,3,negative,âm thỉnh_thoảng lỗi cảm_giác ổn diễn_tả video
47799915188,lợi ích mẹo ok hương thơm nhẹ hàng hài sản phẩm shop,5,positive,lợi_ích mẹo ok hương thơm nhẹ hàng hài sản_phẩm shop
88237290796,mùi thơm mát dịu nhẹ gội đỡ gàu gàu ngứa thể hợp,3,negative,mùi thơm mát_dịu nhẹ gội đỡ gàu gàu ngứa thể hợp
72144287909,màu sắc shop giao sài màu nha nma lười đổi tốn thời gian,3,negative,màu_sắc shop giao sài màu nha nma lười đổi tốn thời_gian
16116899656,mùi hương thơm xíu công dụng mềm khô tóc tóc khô xơ gãy rụng mùi thơm xĩu giá săn sale hạt dẻ giao tóc đỡ khô positive_emoji,5,positive,mùi hương thơm xíu công_dụng mềm khô tóc tóc khô xơ gãy rụng mùi thơm xĩu giá săn sale hạt_dẻ giao tóc đỡ khô positive_emoji
79763941635,phù hợp da ok mùi hương ok công dụng ok sử dụng shop kèm quà đáo ok good,5,positive,phù_hợp da ok mùi hương ok công_dụng ok sử_dụng shop kèm quà đáo ok good
84378564044,mịn ok kiểm soát dầu bình fomo mua bình í nắp đóng chặt chặn phấn bất cập chất phấn mịn suốt trắng lì áp mặt điện thoại trắng xoá chê review,3,negative,mịn ok kiểm_soát dầu bình fomo mua bình í nắp đóng chặt chặn phấn bất_cập chất phấn mịn suốt trắng lì áp mặt điện_thoại trắng_xoá chê review
77002906221,giao hàng trừ r đóng gói ok sử dụng cảm sản phẩm,3,negative,giao hàng trừ r đóng_gói ok sử_dụng cảm sản_phẩm
30854917847,lợi ích tắm đẹp thơm bao bì đẹp móp,1,negative,lợi_ích tắm đẹp thơm bao_bì đẹp móp
13228813722,chất sản phẩm ổn độ sử dụng độ to sài mùi thơm đóng gói cẩn thận ảnh vd chất xu,5,positive,chất sản_phẩm ổn độ sử_dụng độ to sài mùi thơm đóng_gói cẩn_thận ảnh vd chất xu
87582295275,quảng cáo mua 2 chai 750ml tặng kèm 2 chai hàng 2 chai 750ml,1,negative,quảng_cáo mua 2 chai 750ml tặng kèm 2 chai hàng 2 chai 750ml
76435047463,đóng hàng nổi miếng xốp bọc sản phẩm đóng gói sơ sài,1,negative,đóng hàng nổi miếng xốp bọc sản_phẩm đóng_gói sơ_sài
13777956862,quà tặng kèm,1,negative,quà tặng kèm
20202370393,hương vị ngon vị dutch lady thực thất vọng đóng gói nhãn hàng chất sữa ảnh hưởng đầu mua sữa bịch nhãn hàng tình trạng thói quen video hàng phiền đánh giá nhãn hàng nâng chất sản phẩm tiêu yên tâm mua sản phẩm nhãn hàng,1,negative,hương_vị ngon vị dutch lady thực thất_vọng đóng_gói nhãn hàng chất sữa ảnh_hưởng đầu mua sữa bịch nhãn hàng tình_trạng thói_quen video hàng phiền đánh_giá nhãn hàng nâng chất sản_phẩm tiêu yên_tâm mua sản_phẩm nhãn hàng
11442115817,hộp móp méo mong shop khắc phục đầu mua sữa onl uống thử chất haha giao hàng ok nha,3,negative,hộp móp méo mong shop khắc_phục đầu mua sữa onl uống thử chất haha giao hàng ok nha
11425492333,công dụng 2 mua shop gói hàng chê cẩn thận bao ổn áp lắm rẻ,5,positive,công_dụng 2 mua shop gói hàng chê cẩn_thận bao ổn_áp lắm rẻ
89566161325,sản phẩm giao bể ướt sẵn đựơc mua 2 thùng 2 đơn ỷ khui,1,negative,sản_phẩm giao bể ướt sẵn đựơc mua 2 thùng 2 đơn ỷ khui
85308940949,hàng hình chất liệu ok giao size shipper thân thiện thương,5,positive,hàng hình chất_liệu ok giao size shipper thân_thiện thương
36473612498,lợi ích quà tặng,1,negative,lợi_ích quà tặng
18323212319,đơn 229k tặng 1 vỉ sữa 180ml dơn mk 241k săn 313k xg 241k tặng sữa,3,negative,đơn 229k tặng 1 vỉ sữa 180ml dơn mk 241k săn 313k xg 241k tặng sữa
85302464594,đóng gói chán hóng hàng tụt cảm xúc,1,negative,đóng_gói chán hóng hàng tụt cảm_xúc
16531278616,công dụng ok mùi hương ok da ok mua 1 tặng 2 món biêgs ok giao hàng,5,positive,công_dụng ok mùi hương ok da ok mua 1 tặng 2 món biêgs ok giao hàng
82883247010,bảo quà,1,negative,bảo quà
47801526986,cường lực 16 pro max màn hình viền đen lẹm màn hình,1,negative,cường_lực 16 pro max màn_hình viền đen lẹm màn_hình
17238422954,hàng giao hàng date mua nha mg sữa ngon,5,positive,hàng giao hàng date mua nha mg sữa ngon
70229079951,giao hàng dử dụng,1,negative,giao hàng dử_dụng
76245798954,sản phẩm chương trình mua áp tặng quà,1,negative,sản_phẩm chương_trình mua áp tặng quà
88715065983,cảm giác màu nhạt đánh môi thành hồng tím né vội màu dùm bao mua,1,negative,cảm_giác màu nhạt đánh môi thành hồng tím né vội màu dùm bao_mua
24071464037,công dụng sạch da khô dầu mùi hương mùi shop giao hàng hình quà giao positive_emoji,3,negative,công_dụng sạch da khô_dầu mùi hương mùi shop giao hàng hình quà giao positive_emoji
13879737068,sản phẩm giao màu hộp ghi hướng sử dụng ràng hi vọng hướng màu đẹp,5,positive,sản_phẩm giao màu hộp ghi hướng sử_dụng ràng hi_vọng hướng màu đẹp
76219794670,mua 1 chai srm tặng 1 chai tẩy trắng simple mua live dìa tặng tr bic z mua simple tặng 1,3,negative,mua 1 chai srm tặng 1 chai tẩy trắng simple mua live dìa tặng tr bic z mua simple tặng 1
85137258714,gió ổn chức năng nút chỉnh đọc hướng mua review tiktok bình đầu màn lọc bảo vệ chắn chắn lắm cầm vô bung chụp tạm ảnh video,3,negative,gió ổn chức_năng nút chỉnh đọc hướng mua review tiktok bình đầu màn lọc bảo_vệ chắn chắn lắm cầm vô bung chụp tạm ảnh video
30773266660,bao bì ddepj kinh nghiệm sử dụng cảm điện dụng máy bé sơ tưởng tượng sấy 10p tóc ch khô nổi,3,negative,bao_bì ddepj kinh_nghiệm sử_dụng cảm_điện_dụng máy bé sơ tưởng_tượng sấy 10p tóc ch khô nổi
54757044287,chia sẻ vấn đề mong sản phẩm kem chống nắng mua đầu 1 bôi 5 phút da cảm giác chít nóng rát ửng đỏ khả năng sử dụng 2 3 nhắn oreal phản hồi nội dụng 3 ảnh đính kèm xử lý loreal hợp lý mua dị ứng mong lý phản hồi oreal sài,1,negative,chia_sẻ vấn_đề mong sản_phẩm kem chống nắng mua đầu 1 bôi 5 phút da cảm_giác chít nóng rát ửng đỏ khả_năng sử_dụng 2 3 nhắn oreal phản_hồi nội_dụng 3 ảnh đính kèm xử_lý loreal hợp_lý mua dị_ứng mong lý phản_hồi oreal sài
56640426966,đẹp mk shop,3,negative,đẹp mk shop
79102848243,chất liệu màu sắc giá thành ok,3,positive,chất_liệu màu_sắc giá_thành ok
